Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank ,Distance
2989 BALLSVILLE RD,Powhatan County,POWHATAN,37.58635138,-78.06733361,2019-06-04,23139,3.0 - 5.0 Mile,869,3.07
2977 BALLSVILLE RD,Powhatan County,POWHATAN,37.58496461,-78.06815155,2019-06-04,23139,2.0 - 3.0 Mile,825,2.97
2923 BALLSVILLE RD,Powhatan County,POWHATAN,37.58237918,-78.06861386,2019-06-04,23139,2.0 - 3.0 Mile,793,2.84
2897 BALLSVILLE RD,Powhatan County,POWHATAN,37.58145009,-78.0685132,2019-06-04,23139,2.0 - 3.0 Mile,785,2.80
2891 BALLSVILLE RD,Powhatan County,POWHATAN,37.57993392,-78.06756842,2019-06-04,23139,2.0 - 3.0 Mile,778,2.77
5926 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58033196,-78.06964794,2019-06-04,23139,2.0 - 3.0 Mile,749,2.70
5932 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57984777,-78.07012368,2019-06-04,23139,2.0 - 3.0 Mile,737,2.66
5938 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58009029,-78.07094784,2019-06-04,23139,2.0 - 3.0 Mile,729,2.64
5944 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58000502,-78.07219803,2019-06-04,23139,2.0 - 3.0 Mile,704,2.58
5950 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58102006,-78.07309428,2019-06-04,23139,2.0 - 3.0 Mile,708,2.59
5956 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.5812512,-78.07388091,2019-06-04,23139,2.0 - 3.0 Mile,699,2.57
6006 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58068647,-78.07576186,2019-06-04,23139,2.0 - 3.0 Mile,664,2.47
6010 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58016082,-78.0761346,2019-06-04,23139,2.0 - 3.0 Mile,655,2.43
6009 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57922144,-78.07564114,2019-06-04,23139,2.0 - 3.0 Mile,646,2.40
6003 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57880764,-78.07475775,2019-06-04,23139,2.0 - 3.0 Mile,650,2.42
5953 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57878814,-78.07352285,2019-06-04,23139,2.0 - 3.0 Mile,668,2.47
5943 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57919685,-78.07230218,2019-06-04,23139,2.0 - 3.0 Mile,689,2.54
5937 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57844127,-78.07154114,2019-06-04,23139,2.0 - 3.0 Mile,688,2.54
5921 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57829626,-78.06895453,2019-06-04,23139,2.0 - 3.0 Mile,731,2.64
5915 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57886111,-78.06798483,2019-06-04,23139,2.0 - 3.0 Mile,752,2.71
5907 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57889319,-78.0673999,2019-06-04,23139,2.0 - 3.0 Mile,763,2.74
5901 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57902103,-78.06679721,2019-06-04,23139,2.0 - 3.0 Mile,776,2.77
2813 BALLSVILLE RD,Powhatan County,POWHATAN,37.57584474,-78.06631618,2019-06-04,23139,2.0 - 3.0 Mile,740,2.67
2805 BALLSVILLE RD,Powhatan County,POWHATAN,37.57527856,-78.06682679,2019-06-04,23139,2.0 - 3.0 Mile,722,2.62
2781 BALLSVILLE RD,Powhatan County,POWHATAN,37.5722436,-78.06890982,2019-06-04,23139,2.0 - 3.0 Mile,649,2.42
2771 BALLSVILLE RD,Powhatan County,POWHATAN,37.57276521,-78.07039695,2019-06-04,23139,2.0 - 3.0 Mile,633,2.37
2751 BALLSVILLE RD,Powhatan County,POWHATAN,37.57160899,-78.07050674,2019-06-04,23139,2.0 - 3.0 Mile,623,2.32
2747 BALLSVILLE RD,Powhatan County,POWHATAN,37.57103854,-78.07160788,2019-06-04,23139,2.0 - 3.0 Mile,609,2.25
2691 BALLSVILLE RD,Powhatan County,POWHATAN,37.56815455,-78.07506616,2019-06-04,23139,1.0 - 2.0 Mile,577,1.99
2687 BALLSVILLE RD,Powhatan County,POWHATAN,37.56775696,-78.07576693,2019-06-04,23139,1.0 - 2.0 Mile,572,1.94
2657 BALLSVILLE RD,Powhatan County,POWHATAN,37.56744868,-78.07709162,2019-06-04,23139,1.0 - 2.0 Mile,562,1.87
2685 BALLSVILLE RD,Powhatan County,POWHATAN,37.56778947,-78.07696034,2019-06-04,23139,1.0 - 2.0 Mile,565,1.88
6110 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56734838,-78.07907324,2019-06-04,23139,1.0 - 2.0 Mile,545,1.77
6131 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.57115054,-78.08536327,2019-06-04,23139,1.0 - 2.0 Mile,507,1.64
6119 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56971767,-78.08097037,2019-06-04,23139,1.0 - 2.0 Mile,543,1.76
2701 CAMP CRUSADE RD,Powhatan County,POWHATAN,37.57405362,-78.08880589,2019-06-04,23139,1.0 - 2.0 Mile,508,1.64
2701 CAMP CRUSADE RD BLDG B2,Powhatan County,POWHATAN,37.57322155,-78.09017768,2019-06-04,23139,1.0 - 2.0 Mile,478,1.54
2701 CAMP CRUSADE RD BLDG B3,Powhatan County,POWHATAN,37.57269887,-78.09151815,2019-06-04,23139,1.0 - 2.0 Mile,447,1.47
2701 CAMP CRUSADE RD BLDG B4,Powhatan County,POWHATAN,37.57320021,-78.09102014,2019-06-04,23139,1.0 - 2.0 Mile,467,1.51
2850 TRENHOLM RD,Powhatan County,POWHATAN,37.57993389,-78.04307019,2019-06-04,23139,3.0 - 5.0 Mile,1359,3.92
2858 TRENHOLM RD,Powhatan County,POWHATAN,37.57771096,-78.04680579,2019-06-04,23139,3.0 - 5.0 Mile,1214,3.67
2870 TRENHOLM RD,Powhatan County,POWHATAN,37.578235,-78.047103,2019-06-04,23139,3.0 - 5.0 Mile,1215,3.67
2884 TRENHOLM RD,Powhatan County,POWHATAN,37.57955942,-78.05011141,2019-06-04,23139,3.0 - 5.0 Mile,1148,3.57
2890 TRENHOLM RD,Powhatan County,POWHATAN,37.57995196,-78.05044544,2019-06-04,23139,3.0 - 5.0 Mile,1144,3.56
2970 TRENHOLM RD,Powhatan County,POWHATAN,37.5852604,-78.05183396,2019-06-04,23139,3.0 - 5.0 Mile,1232,3.69
2910 TRENHOLM RD,Powhatan County,POWHATAN,37.58348329,-78.05016743,2019-06-04,23139,3.0 - 5.0 Mile,1238,3.70
3000 TRENHOLM RD,Powhatan County,POWHATAN,37.5870256,-78.05408225,2019-06-04,23139,3.0 - 5.0 Mile,1207,3.66
3074 TRENHOLM RD,Powhatan County,POWHATAN,37.58997461,-78.05391598,2019-06-04,23139,3.0 - 5.0 Mile,1289,3.79
3088 TRENHOLM RD,Powhatan County,POWHATAN,37.59065516,-78.05554505,2019-06-04,23139,3.0 - 5.0 Mile,1267,3.75
3100 DUKE RD,Powhatan County,POWHATAN,37.59195054,-78.0542832,2019-06-04,23139,3.0 - 5.0 Mile,1329,3.86
3106 DUKE RD,Powhatan County,POWHATAN,37.59256172,-78.05350091,2019-06-04,23139,3.0 - 5.0 Mile,1361,3.92
3170 DUKE RD,Powhatan County,POWHATAN,37.59145763,-78.04477828,2019-06-04,23139,3.0 - 5.0 Mile,1595,4.25
3184 DUKE RD,Powhatan County,POWHATAN,37.59527235,-78.04782937,2019-06-04,23139,3.0 - 5.0 Mile,1614,4.28
3180 DUKE RD,Powhatan County,POWHATAN,37.59490324,-78.04546916,2019-06-04,23139,3.0 - 5.0 Mile,1674,4.37
3190 DUKE RD,Powhatan County,POWHATAN,37.59702759,-78.04673047,2019-06-04,23139,3.0 - 5.0 Mile,1704,4.41
3198 DUKE RD,Powhatan County,POWHATAN,37.59735634,-78.04523524,2019-06-04,23139,3.0 - 5.0 Mile,1771,4.48
3200 DUKE RD,Powhatan County,POWHATAN,37.59794553,-78.04445077,2019-06-04,23139,3.0 - 5.0 Mile,1812,4.54
3214 DUKE RD,Powhatan County,POWHATAN,37.59861635,-78.04350946,2019-06-04,23139,3.0 - 5.0 Mile,1874,4.61
3280 DUKE RD,Powhatan County,POWHATAN,37.60223431,-78.04002223,2019-06-04,23139,3.0 - 5.0 Mile,2105,4.90
3300 DUKE RD,Powhatan County,POWHATAN,37.60441036,-78.03945442,2019-06-04,23139,3.0 - 5.0 Mile,2199,4.99
5550 BOLLING QUARTER RD,Powhatan County,POWHATAN,37.61217397,-78.04463368,2019-06-04,23139,3.0 - 5.0 Mile,2193,4.98
5540 BOLLING QUARTER RD,Powhatan County,POWHATAN,37.60933428,-78.04404384,2019-06-04,23139,3.0 - 5.0 Mile,2114,4.91
5530 BOLLING QUARTER RD,Powhatan County,POWHATAN,37.60866197,-78.04321209,2019-06-04,23139,3.0 - 5.0 Mile,2133,4.93
5520 BOLLING QUARTER RD,Powhatan County,POWHATAN,37.60820425,-78.04220741,2019-06-04,23139,3.0 - 5.0 Mile,2170,4.97
3311 DUKE RD,Powhatan County,POWHATAN,37.6053398,-78.0408468,2019-06-04,23139,3.0 - 5.0 Mile,2148,4.95
3301 DUKE RD,Powhatan County,POWHATAN,37.60423867,-78.04368341,2019-06-04,23139,3.0 - 5.0 Mile,2007,4.77
5550 SWANN RD,Powhatan County,POWHATAN,37.60387792,-78.03930383,2019-06-04,23139,3.0 - 5.0 Mile,2191,4.98
3217 DUKE RD,Powhatan County,POWHATAN,37.59949839,-78.04420889,2019-06-04,23139,3.0 - 5.0 Mile,1879,4.62
3215 DUKE RD,Powhatan County,POWHATAN,37.60005501,-78.04481976,2019-06-04,23139,3.0 - 5.0 Mile,1860,4.60
3211 DUKE RD,Powhatan County,POWHATAN,37.59898378,-78.04523075,2019-06-04,23139,3.0 - 5.0 Mile,1821,4.55
3189 DUKE RD,Powhatan County,POWHATAN,37.59832445,-78.04830371,2019-06-04,23139,3.0 - 5.0 Mile,1687,4.38
3177 DUKE RD,Powhatan County,POWHATAN,37.59607445,-78.05064117,2019-06-04,23139,3.0 - 5.0 Mile,1556,4.20
3130 TRENHOLM RD STE A,Powhatan County,POWHATAN,37.59369841,-78.05930712,2019-06-04,23139,3.0 - 5.0 Mile,1241,3.70
3130 TRENHOLM RD STE B,Powhatan County,POWHATAN,37.59369535,-78.0594001,2019-06-04,23139,3.0 - 5.0 Mile,1236,3.70
3210 TRENHOLM RD,Powhatan County,POWHATAN,37.59836242,-78.05778182,2019-06-04,23139,3.0 - 5.0 Mile,1348,3.90
3308 TRENHOLM RD,Powhatan County,POWHATAN,37.60482852,-78.06220686,2019-06-04,23139,3.0 - 5.0 Mile,1347,3.90
3396 TRENHOLM RD,Powhatan County,POWHATAN,37.60864137,-78.0624077,2019-06-04,23139,3.0 - 5.0 Mile,1439,4.03
3470 TRENHOLM RD,Powhatan County,POWHATAN,37.61283434,-78.06053057,2019-06-04,23139,3.0 - 5.0 Mile,1616,4.29
3480 TRENHOLM RD,Powhatan County,POWHATAN,37.61345931,-78.06091432,2019-06-04,23139,3.0 - 5.0 Mile,1627,4.29
3600 TRENHOLM RD,Powhatan County,POWHATAN,37.61924724,-78.06086958,2019-06-04,23139,3.0 - 5.0 Mile,1822,4.55
3608 TRENHOLM RD,Powhatan County,POWHATAN,37.61994495,-78.05976901,2019-06-04,23139,3.0 - 5.0 Mile,1889,4.63
3616 TRENHOLM RD,Powhatan County,POWHATAN,37.62095706,-78.05867285,2019-06-04,23139,3.0 - 5.0 Mile,1969,4.72
3620 TRENHOLM RD,Powhatan County,POWHATAN,37.62167243,-78.0603246,2019-06-04,23139,3.0 - 5.0 Mile,1946,4.69
3680 TRENHOLM RD,Powhatan County,POWHATAN,37.62444681,-78.05937081,2019-06-04,23139,3.0 - 5.0 Mile,2073,4.86
3695 TRENHOLM RD,Powhatan County,POWHATAN,37.62528711,-78.06023118,2019-06-04,23139,3.0 - 5.0 Mile,2078,4.87
3617 TRENHOLM RD,Powhatan County,POWHATAN,37.62209962,-78.06368955,2019-06-04,23139,3.0 - 5.0 Mile,1841,4.58
3633 TRENHOLM RD,Powhatan County,POWHATAN,37.62383984,-78.06670306,2019-06-04,23139,3.0 - 5.0 Mile,1819,4.55
3585 TRENHOLM RD,Powhatan County,POWHATAN,37.61868621,-78.06283165,2019-06-04,23139,3.0 - 5.0 Mile,1746,4.45
3511 TRENHOLM RD,Powhatan County,POWHATAN,37.61518837,-78.0707844,2019-06-04,23139,3.0 - 5.0 Mile,1384,3.97
3493 TRENHOLM RD,Powhatan County,POWHATAN,37.61380348,-78.06428808,2019-06-04,23139,3.0 - 5.0 Mile,1533,4.17
3395 TRENHOLM RD,Powhatan County,POWHATAN,37.60856127,-78.06454623,2019-06-04,23139,3.0 - 5.0 Mile,1365,3.93
3315 TRENHOLM RD,Powhatan County,POWHATAN,37.60451587,-78.0636782,2019-06-04,23139,3.0 - 5.0 Mile,1303,3.82
3277 TRENHOLM RD,Powhatan County,POWHATAN,37.60268399,-78.06236144,2019-06-04,23139,3.0 - 5.0 Mile,1300,3.81
3269 TRENHOLM RD,Powhatan County,POWHATAN,37.60201478,-78.06211154,2019-06-04,23139,3.0 - 5.0 Mile,1293,3.80
3261 TRENHOLM RD,Powhatan County,POWHATAN,37.60066121,-78.0646274,2019-06-04,23139,3.0 - 5.0 Mile,1200,3.64
3231 TRENHOLM RD,Powhatan County,POWHATAN,37.59995142,-78.06118878,2019-06-04,23139,3.0 - 5.0 Mile,1283,3.78
3189 TRENHOLM RD,Powhatan County,POWHATAN,37.59752442,-78.06120779,2019-06-04,23139,3.0 - 5.0 Mile,1245,3.71
5900 DERWENT RD,Powhatan County,POWHATAN,37.59594183,-78.06417703,2019-06-04,23139,3.0 - 5.0 Mile,1102,3.51
5912 DERWENT RD,Powhatan County,POWHATAN,37.59772886,-78.06663712,2019-06-04,23139,3.0 - 5.0 Mile,1054,3.44
5940 DERWENT RD,Powhatan County,POWHATAN,37.59943791,-78.06796885,2019-06-04,23139,3.0 - 5.0 Mile,1045,3.43
5948 DERWENT RD,Powhatan County,POWHATAN,37.59942465,-78.06867768,2019-06-04,23139,3.0 - 5.0 Mile,1021,3.40
5952 DERWENT RD,Powhatan County,POWHATAN,37.59989443,-78.06814336,2019-06-04,23139,3.0 - 5.0 Mile,1051,3.44
5956 DERWENT RD,Powhatan County,POWHATAN,37.600005,-78.06947728,2019-06-04,23139,3.0 - 5.0 Mile,1007,3.38
5964 DERWENT RD,Powhatan County,POWHATAN,37.60170114,-78.06932876,2019-06-04,23139,3.0 - 5.0 Mile,1058,3.45
5970 DERWENT RD,Powhatan County,POWHATAN,37.60285379,-78.07058625,2019-06-04,23139,3.0 - 5.0 Mile,1046,3.44
5976 DERWENT RD,Powhatan County,POWHATAN,37.60375305,-78.07138998,2019-06-04,23139,3.0 - 5.0 Mile,1044,3.43
5980 DERWENT RD,Powhatan County,POWHATAN,37.60498358,-78.07193279,2019-06-04,23139,3.0 - 5.0 Mile,1066,3.46
5988 DERWENT RD,Powhatan County,POWHATAN,37.60533561,-78.07335806,2019-06-04,23139,3.0 - 5.0 Mile,1029,3.41
6000 DERWENT RD,Powhatan County,POWHATAN,37.60589661,-78.07953472,2019-06-04,23139,3.0 - 5.0 Mile,911,3.18
5977 DERWENT RD,Powhatan County,POWHATAN,37.60262279,-78.07310731,2019-06-04,23139,3.0 - 5.0 Mile,968,3.31
5959 DERWENT RD,Powhatan County,POWHATAN,37.60016755,-78.07022824,2019-06-04,23139,3.0 - 5.0 Mile,988,3.35
3175 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59803399,-78.06909862,2019-06-04,23139,3.0 - 5.0 Mile,978,3.33
3165 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59617393,-78.06909895,2019-06-04,23139,3.0 - 5.0 Mile,950,3.27
3160 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59406193,-78.06851605,2019-06-04,23139,3.0 - 5.0 Mile,937,3.24
3170 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59354447,-78.06700477,2019-06-04,23139,3.0 - 5.0 Mile,962,3.30
5903 DERWENT RD,Powhatan County,POWHATAN,37.59507161,-78.06553936,2019-06-04,23139,3.0 - 5.0 Mile,1035,3.42
3167 TRENHOLM RD,Powhatan County,POWHATAN,37.59531724,-78.06245649,2019-06-04,23139,3.0 - 5.0 Mile,1159,3.58
3131 TRENHOLM RD,Powhatan County,POWHATAN,37.59045262,-78.0595001,2019-06-04,23139,3.0 - 5.0 Mile,1157,3.58
3133 TRENHOLM RD,Powhatan County,POWHATAN,37.591411,-78.05918398,2019-06-04,23139,3.0 - 5.0 Mile,1201,3.64
3081 TRENHOLM RD,Powhatan County,POWHATAN,37.5909153,-78.05703973,2019-06-04,23139,3.0 - 5.0 Mile,1243,3.70
3065 TRENHOLM RD,Powhatan County,POWHATAN,37.5891152,-78.05607748,2019-06-04,23139,3.0 - 5.0 Mile,1210,3.66
3069 TRENHOLM RD,Powhatan County,POWHATAN,37.58979379,-78.05623232,2019-06-04,23139,3.0 - 5.0 Mile,1226,3.69
3015 TRENHOLM RD,Powhatan County,POWHATAN,37.58788043,-78.05642684,2019-06-04,23139,3.0 - 5.0 Mile,1170,3.59
3025 TRENHOLM RD,Powhatan County,POWHATAN,37.58894037,-78.05993958,2019-06-04,23139,3.0 - 5.0 Mile,1094,3.49
3001 TRENHOLM RD,Powhatan County,POWHATAN,37.58710456,-78.0552752,2019-06-04,23139,3.0 - 5.0 Mile,1179,3.61
5800 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58653188,-78.05513629,2019-06-04,23139,3.0 - 5.0 Mile,1167,3.59
5806 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58658194,-78.05608847,2019-06-04,23139,3.0 - 5.0 Mile,1137,3.55
5810 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58617949,-78.05673224,2019-06-04,23139,3.0 - 5.0 Mile,1101,3.51
5836 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.587678,-78.05992842,2019-06-04,23139,3.0 - 5.0 Mile,1047,3.44
5842 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58817032,-78.0608992,2019-06-04,23139,3.0 - 5.0 Mile,1034,3.42
5845 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58634905,-78.06157641,2019-06-04,23139,3.0 - 5.0 Mile,966,3.31
5835 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58568811,-78.06174503,2019-06-04,23139,3.0 - 5.0 Mile,945,3.27
5827 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58608274,-78.06047701,2019-06-04,23139,3.0 - 5.0 Mile,984,3.34
2990 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.58692807,-78.05683687,2019-06-04,23139,3.0 - 5.0 Mile,1125,3.53
2996 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.5873224,-78.05709668,2019-06-04,23139,3.0 - 5.0 Mile,1127,3.54
2995 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.58748001,-78.05780726,2019-06-04,23139,3.0 - 5.0 Mile,1107,3.52
2991 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.58648148,-78.05854711,2019-06-04,23139,3.0 - 5.0 Mile,1052,3.44
2985 TRENHOLM WOODS LN,Powhatan County,POWHATAN,37.58535434,-78.0594245,2019-06-04,23139,3.0 - 5.0 Mile,992,3.36
2983 TRENHOLM WOODS LN,Powhatan County,POWHATAN,37.58479885,-78.05986515,2019-06-04,23139,3.0 - 5.0 Mile,969,3.31
5821 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58568637,-78.0589582,2019-06-04,23139,3.0 - 5.0 Mile,1012,3.39
5809 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58502291,-78.05686443,2019-06-04,23139,3.0 - 5.0 Mile,1061,3.45
5805 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58509367,-78.0555432,2019-06-04,23139,3.0 - 5.0 Mile,1104,3.51
5801 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58540044,-78.05470257,2019-06-04,23139,3.0 - 5.0 Mile,1147,3.56
2973 TRENHOLM RD,Powhatan County,POWHATAN,37.58482475,-78.05406817,2019-06-04,23139,3.0 - 5.0 Mile,1153,3.57
2915 TRENHOLM RD,Powhatan County,POWHATAN,37.58010195,-78.05224719,2019-06-04,23139,3.0 - 5.0 Mile,1080,3.48
2911 TRENHOLM RD,Powhatan County,POWHATAN,37.5802066,-78.0515501,2019-06-04,23139,3.0 - 5.0 Mile,1109,3.52
2859 TRENHOLM RD,Powhatan County,POWHATAN,37.57714499,-78.04958827,2019-06-04,23139,3.0 - 5.0 Mile,1106,3.52
2775 TRENHOLM RD,Powhatan County,POWHATAN,37.57296183,-78.04767541,2019-06-04,23139,3.0 - 5.0 Mile,1097,3.50
2771 TRENHOLM RD,Powhatan County,POWHATAN,37.57227006,-78.04344126,2019-06-04,23139,3.0 - 5.0 Mile,1242,3.70
2745 TRENHOLM RD,Powhatan County,POWHATAN,37.57177589,-78.04173292,2019-06-04,23139,3.0 - 5.0 Mile,1285,3.78
2727 TRENHOLM RD,Powhatan County,POWHATAN,37.56966639,-78.04007101,2019-06-04,23139,3.0 - 5.0 Mile,1309,3.83
2709 TRENHOLM RD,Powhatan County,POWHATAN,37.56892149,-78.03943293,2019-06-04,23139,3.0 - 5.0 Mile,1318,3.85
5580 ANDERSON HWY,Powhatan County,POWHATAN,37.56583145,-78.0411906,2019-06-04,23139,3.0 - 5.0 Mile,1246,3.71
2600 RAVENSWOOD DR,Powhatan County,POWHATAN,37.56380844,-78.04594116,2019-06-04,23139,3.0 - 5.0 Mile,1040,3.42
2608 RAVENSWOOD DR,Powhatan County,POWHATAN,37.56561719,-78.04655618,2019-06-04,23139,3.0 - 5.0 Mile,1032,3.42
5740 ANDERSON HWY,Powhatan County,POWHATAN,37.56259606,-78.05346991,2019-06-04,23139,3.0 - 5.0 Mile,835,3.00
5810 ANDERSON HWY,Powhatan County,POWHATAN,37.56004845,-78.05929985,2019-06-04,23139,2.0 - 3.0 Mile,736,2.66
5918 ANDERSON HWY,Powhatan County,POWHATAN,37.55629125,-78.06676779,2019-06-04,23139,2.0 - 3.0 Mile,606,2.23
6000 ANDERSON HWY,Powhatan County,POWHATAN,37.55535231,-78.07284473,2019-06-04,23139,1.0 - 2.0 Mile,568,1.90
6024 ANDERSON HWY,Powhatan County,POWHATAN,37.55310314,-78.08061487,2019-06-04,23139,1.0 - 2.0 Mile,451,1.48
6028 ANDERSON HWY,Powhatan County,POWHATAN,37.55241186,-78.08064118,2019-06-04,23139,1.0 - 2.0 Mile,452,1.48
6050 ANDERSON HWY,Powhatan County,POWHATAN,37.55230664,-78.08153321,2019-06-04,23139,1.0 - 2.0 Mile,434,1.43
6032 ANDERSON HWY,Powhatan County,POWHATAN,37.55201096,-78.08238395,2019-06-04,23139,1.0 - 2.0 Mile,415,1.39
6036 ANDERSON HWY,Powhatan County,POWHATAN,37.5516504,-78.08323936,2019-06-04,23139,1.0 - 2.0 Mile,405,1.35
6090 ANDERSON HWY,Powhatan County,POWHATAN,37.55130857,-78.08566362,2019-06-04,23139,1.0 - 2.0 Mile,370,1.22
6100 ANDERSON HWY,Powhatan County,POWHATAN,37.55110496,-78.08709457,2019-06-04,23139,1.0 - 2.0 Mile,351,1.15
5825 CARTERSVILLE RD,Powhatan County,POWHATAN,37.62718533,-78.06269213,2019-06-04,23139,3.0 - 5.0 Mile,2079,4.87
2988 TRENHOLM WOODS LN,Powhatan County,POWHATAN,37.58546803,-78.05820452,2019-06-04,23139,3.0 - 5.0 Mile,1031,3.41
5406 ANDERSON HWY,Powhatan County,POWHATAN,37.56781516,-78.03064028,2019-06-04,23139,3.0 - 5.0 Mile,1633,4.30
5360 ANDERSON HWY,Powhatan County,POWHATAN,37.56920365,-78.02503609,2019-06-04,23139,3.0 - 5.0 Mile,1882,4.62
5921 ANDERSON HWY,Powhatan County,POWHATAN,37.55500079,-78.06365433,2019-06-04,23139,2.0 - 3.0 Mile,645,2.40
5925 ANDERSON HWY,Powhatan County,POWHATAN,37.55081465,-78.06606646,2019-06-04,23139,2.0 - 3.0 Mile,614,2.29
5809 ANDERSON HWY,Powhatan County,POWHATAN,37.55563414,-78.05894247,2019-06-04,23139,2.0 - 3.0 Mile,734,2.66
5631 ANDERSON HWY,Powhatan County,POWHATAN,37.56223434,-78.04537709,2019-06-04,23139,3.0 - 5.0 Mile,1049,3.44
2267 RIDGE RD,Powhatan County,POWHATAN,37.54287561,-78.0189119,2019-06-04,23139,3.0 - 5.0 Mile,2131,4.93
5333 ANDERSON HWY,Powhatan County,POWHATAN,37.56610009,-78.02407323,2019-06-04,23139,3.0 - 5.0 Mile,1894,4.63
5381 ANDERSON HWY,Powhatan County,POWHATAN,37.56508494,-78.02761025,2019-06-04,23139,3.0 - 5.0 Mile,1726,4.43
5415 ANDERSON HWY,Powhatan County,POWHATAN,37.56520822,-78.03161233,2019-06-04,23139,3.0 - 5.0 Mile,1565,4.22
2625 OLD TAVERN RD,Powhatan County,POWHATAN,37.56513964,-78.03694239,2019-06-04,23139,3.0 - 5.0 Mile,1363,3.93
2529 OLD TAVERN RD,Powhatan County,POWHATAN,37.55912321,-78.03420242,2019-06-04,23139,3.0 - 5.0 Mile,1432,4.03
2520 OLD TAVERN RD,Powhatan County,POWHATAN,37.55877065,-78.03104533,2019-06-04,23139,3.0 - 5.0 Mile,1552,4.20
2526 OLD TAVERN RD,Powhatan County,POWHATAN,37.55898238,-78.03026824,2019-06-04,23139,3.0 - 5.0 Mile,1581,4.24
2481 OLD TAVERN RD,Powhatan County,POWHATAN,37.55618889,-78.03228688,2019-06-04,23139,3.0 - 5.0 Mile,1498,4.12
2421 OLD TAVERN RD,Powhatan County,POWHATAN,37.55417252,-78.03164738,2019-06-04,23139,3.0 - 5.0 Mile,1526,4.16
2440 OLD TAVERN RD,Powhatan County,POWHATAN,37.55418558,-78.03042188,2019-06-04,23139,3.0 - 5.0 Mile,1570,4.22
2377 OLD TAVERN RD,Powhatan County,POWHATAN,37.54996399,-78.03344979,2019-06-04,23139,3.0 - 5.0 Mile,1471,4.07
2371 OLD TAVERN RD,Powhatan County,POWHATAN,37.54911284,-78.03323024,2019-06-04,23139,3.0 - 5.0 Mile,1477,4.09
2323 OLD TAVERN RD,Powhatan County,POWHATAN,37.54796109,-78.03395684,2019-06-04,23139,3.0 - 5.0 Mile,1462,4.06
2310 OLD TAVERN RD,Powhatan County,POWHATAN,37.54691486,-78.03192866,2019-06-04,23139,3.0 - 5.0 Mile,1540,4.18
2291 OLD TAVERN RD,Powhatan County,POWHATAN,37.54524485,-78.03287206,2019-06-04,23139,3.0 - 5.0 Mile,1516,4.15
2259 OLD TAVERN RD,Powhatan County,POWHATAN,37.54405664,-78.03343025,2019-06-04,23139,3.0 - 5.0 Mile,1504,4.13
2262 OLD TAVERN RD,Powhatan County,POWHATAN,37.543927,-78.03232946,2019-06-04,23139,3.0 - 5.0 Mile,1548,4.19
2260 OLD TAVERN RD,Powhatan County,POWHATAN,37.54347683,-78.03165782,2019-06-04,23139,3.0 - 5.0 Mile,1578,4.23
2203 OLD TAVERN RD,Powhatan County,POWHATAN,37.5411741,-78.03330201,2019-06-04,23139,3.0 - 5.0 Mile,1539,4.18
