Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank,Distance
6120 MILES RD,Powhatan County,POWHATAN,37.59805007,-78.08159193,2019-06-04,23139,2.0 - 3.0 Mile,687,2.96
6105 MILES RD,Powhatan County,POWHATAN,37.59826353,-78.08443124,2019-06-04,23139,2.0 - 3.0 Mile,653,2.85
6110 MILES RD,Powhatan County,POWHATAN,37.59712627,-78.08605459,2019-06-04,23139,2.0 - 3.0 Mile,619,2.73
6091 MILES RD,Powhatan County,POWHATAN,37.5894907,-78.08196101,2019-06-04,23139,2.0 - 3.0 Mile,589,2.61
6175 MILES RD,Powhatan County,POWHATAN,37.58763214,-78.0850279,2019-06-04,23139,2.0 - 3.0 Mile,536,2.40
6133 MILES RD,Powhatan County,POWHATAN,37.58938925,-78.07903328,2019-06-04,23139,2.0 - 3.0 Mile,627,2.75
6055 MILES RD,Powhatan County,POWHATAN,37.58924122,-78.07649195,2019-06-04,23139,2.0 - 3.0 Mile,660,2.87
6053 MILES RD,Powhatan County,POWHATAN,37.58848501,-78.07654443,2019-06-04,23139,2.0 - 3.0 Mile,652,2.85
6011 MILES RD,Powhatan County,POWHATAN,37.58914884,-78.07553782,2019-06-04,23139,2.0 - 3.0 Mile,673,2.92
6007 MILES RD,Powhatan County,POWHATAN,37.58919291,-78.07264254,2019-06-04,23139,3.0 - 5.0 Mile,708,3.06
6001 MILES RD,Powhatan County,POWHATAN,37.58903299,-78.07216811,2019-06-04,23139,3.0 - 5.0 Mile,714,3.08
5945 MILES RD,Powhatan County,POWHATAN,37.58969654,-78.06780686,2019-06-04,23139,3.0 - 5.0 Mile,797,3.32
3071 BALLSVILLE RD,Powhatan County,POWHATAN,37.59058294,-78.06554656,2019-06-04,23139,3.0 - 5.0 Mile,849,3.46
2989 BALLSVILLE RD,Powhatan County,POWHATAN,37.58635138,-78.06733361,2019-06-04,23139,3.0 - 5.0 Mile,774,3.26
2977 BALLSVILLE RD,Powhatan County,POWHATAN,37.58496461,-78.06815155,2019-06-04,23139,3.0 - 5.0 Mile,754,3.19
2923 BALLSVILLE RD,Powhatan County,POWHATAN,37.58237918,-78.06861386,2019-06-04,23139,3.0 - 5.0 Mile,726,3.12
2897 BALLSVILLE RD,Powhatan County,POWHATAN,37.58145009,-78.0685132,2019-06-04,23139,3.0 - 5.0 Mile,722,3.11
2891 BALLSVILLE RD,Powhatan County,POWHATAN,37.57993392,-78.06756842,2019-06-04,23139,3.0 - 5.0 Mile,733,3.14
5926 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58033196,-78.06964794,2019-06-04,23139,3.0 - 5.0 Mile,701,3.03
5932 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57984777,-78.07012368,2019-06-04,23139,2.0 - 3.0 Mile,695,3.00
5938 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58009029,-78.07094784,2019-06-04,23139,2.0 - 3.0 Mile,688,2.96
5944 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58000502,-78.07219803,2019-06-04,23139,2.0 - 3.0 Mile,666,2.89
5950 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58102006,-78.07309428,2019-06-04,23139,2.0 - 3.0 Mile,655,2.86
5956 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.5812512,-78.07388091,2019-06-04,23139,2.0 - 3.0 Mile,646,2.82
6006 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58068647,-78.07576186,2019-06-04,23139,2.0 - 3.0 Mile,613,2.71
6010 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.58016082,-78.0761346,2019-06-04,23139,2.0 - 3.0 Mile,606,2.68
6009 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57922144,-78.07564114,2019-06-04,23139,2.0 - 3.0 Mile,610,2.69
6003 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57880764,-78.07475775,2019-06-04,23139,2.0 - 3.0 Mile,621,2.74
5953 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57878814,-78.07352285,2019-06-04,23139,2.0 - 3.0 Mile,641,2.80
5943 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57919685,-78.07230218,2019-06-04,23139,2.0 - 3.0 Mile,661,2.87
5937 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57844127,-78.07154114,2019-06-04,23139,2.0 - 3.0 Mile,667,2.90
5921 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57829626,-78.06895453,2019-06-04,23139,3.0 - 5.0 Mile,703,3.04
5915 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57886111,-78.06798483,2019-06-04,23139,3.0 - 5.0 Mile,720,3.10
5907 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57889319,-78.0673999,2019-06-04,23139,3.0 - 5.0 Mile,732,3.13
5901 TRENHOLM VILLAGE DR,Powhatan County,POWHATAN,37.57902103,-78.06679721,2019-06-04,23139,3.0 - 5.0 Mile,746,3.17
2813 BALLSVILLE RD,Powhatan County,POWHATAN,37.57584474,-78.06631618,2019-06-04,23139,3.0 - 5.0 Mile,742,3.16
2805 BALLSVILLE RD,Powhatan County,POWHATAN,37.57527856,-78.06682679,2019-06-04,23139,3.0 - 5.0 Mile,730,3.13
2781 BALLSVILLE RD,Powhatan County,POWHATAN,37.5722436,-78.06890982,2019-06-04,23139,3.0 - 5.0 Mile,697,3.01
2771 BALLSVILLE RD,Powhatan County,POWHATAN,37.57276521,-78.07039695,2019-06-04,23139,2.0 - 3.0 Mile,678,2.93
2751 BALLSVILLE RD,Powhatan County,POWHATAN,37.57160899,-78.07050674,2019-06-04,23139,2.0 - 3.0 Mile,676,2.92
2747 BALLSVILLE RD,Powhatan County,POWHATAN,37.57103854,-78.07160788,2019-06-04,23139,2.0 - 3.0 Mile,657,2.86
2691 BALLSVILLE RD,Powhatan County,POWHATAN,37.56815455,-78.07506616,2019-06-04,23139,2.0 - 3.0 Mile,603,2.68
2687 BALLSVILLE RD,Powhatan County,POWHATAN,37.56775696,-78.07576693,2019-06-04,23139,2.0 - 3.0 Mile,596,2.64
2657 BALLSVILLE RD,Powhatan County,POWHATAN,37.56744868,-78.07709162,2019-06-04,23139,2.0 - 3.0 Mile,576,2.56
2685 BALLSVILLE RD,Powhatan County,POWHATAN,37.56778947,-78.07696034,2019-06-04,23139,2.0 - 3.0 Mile,579,2.57
6110 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56734838,-78.07907324,2019-06-04,23139,2.0 - 3.0 Mile,553,2.45
6131 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.57115054,-78.08536327,2019-06-04,23139,2.0 - 3.0 Mile,446,2.10
6119 AUTUMN BLUFF RD,Powhatan County,POWHATAN,37.56971767,-78.08097037,2019-06-04,23139,2.0 - 3.0 Mile,518,2.35
2701 CAMP CRUSADE RD,Powhatan County,POWHATAN,37.57405362,-78.08880589,2019-06-04,23139,1.0 - 2.0 Mile,398,1.92
2701 CAMP CRUSADE RD BLDG B2,Powhatan County,POWHATAN,37.57322155,-78.09017768,2019-06-04,23139,1.0 - 2.0 Mile,374,1.84
2701 CAMP CRUSADE RD BLDG B3,Powhatan County,POWHATAN,37.57269887,-78.09151815,2019-06-04,23139,1.0 - 2.0 Mile,357,1.77
2701 CAMP CRUSADE RD BLDG B4,Powhatan County,POWHATAN,37.57320021,-78.09102014,2019-06-04,23139,1.0 - 2.0 Mile,366,1.80
2850 TRENHOLM RD,Powhatan County,POWHATAN,37.57993389,-78.04307019,2019-06-04,23139,3.0 - 5.0 Mile,1355,4.47
2858 TRENHOLM RD,Powhatan County,POWHATAN,37.57771096,-78.04680579,2019-06-04,23139,3.0 - 5.0 Mile,1241,4.24
2870 TRENHOLM RD,Powhatan County,POWHATAN,37.578235,-78.047103,2019-06-04,23139,3.0 - 5.0 Mile,1230,4.23
2884 TRENHOLM RD,Powhatan County,POWHATAN,37.57955942,-78.05011141,2019-06-04,23139,3.0 - 5.0 Mile,1154,4.08
2890 TRENHOLM RD,Powhatan County,POWHATAN,37.57995196,-78.05044544,2019-06-04,23139,3.0 - 5.0 Mile,1145,4.06
2970 TRENHOLM RD,Powhatan County,POWHATAN,37.5852604,-78.05183396,2019-06-04,23139,3.0 - 5.0 Mile,1141,4.06
2910 TRENHOLM RD,Powhatan County,POWHATAN,37.58348329,-78.05016743,2019-06-04,23139,3.0 - 5.0 Mile,1179,4.12
3000 TRENHOLM RD,Powhatan County,POWHATAN,37.5870256,-78.05408225,2019-06-04,23139,3.0 - 5.0 Mile,1081,3.97
3074 TRENHOLM RD,Powhatan County,POWHATAN,37.58997461,-78.05391598,2019-06-04,23139,3.0 - 5.0 Mile,1129,4.04
3088 TRENHOLM RD,Powhatan County,POWHATAN,37.59065516,-78.05554505,2019-06-04,23139,3.0 - 5.0 Mile,1080,3.97
3100 DUKE RD,Powhatan County,POWHATAN,37.59195054,-78.0542832,2019-06-04,23139,3.0 - 5.0 Mile,1147,4.07
3106 DUKE RD,Powhatan County,POWHATAN,37.59256172,-78.05350091,2019-06-04,23139,3.0 - 5.0 Mile,1180,4.12
3170 DUKE RD,Powhatan County,POWHATAN,37.59145763,-78.04477828,2019-06-04,23139,3.0 - 5.0 Mile,1417,4.55
3184 DUKE RD,Powhatan County,POWHATAN,37.59527235,-78.04782937,2019-06-04,23139,3.0 - 5.0 Mile,1367,4.48
3180 DUKE RD,Powhatan County,POWHATAN,37.59490324,-78.04546916,2019-06-04,23139,3.0 - 5.0 Mile,1440,4.59
3190 DUKE RD,Powhatan County,POWHATAN,37.59702759,-78.04673047,2019-06-04,23139,3.0 - 5.0 Mile,1433,4.58
3198 DUKE RD,Powhatan County,POWHATAN,37.59735634,-78.04523524,2019-06-04,23139,3.0 - 5.0 Mile,1476,4.67
3200 DUKE RD,Powhatan County,POWHATAN,37.59794553,-78.04445077,2019-06-04,23139,3.0 - 5.0 Mile,1501,4.72
3214 DUKE RD,Powhatan County,POWHATAN,37.59861635,-78.04350946,2019-06-04,23139,3.0 - 5.0 Mile,1539,4.79
3301 DUKE RD,Powhatan County,POWHATAN,37.60423867,-78.04368341,2019-06-04,23139,3.0 - 5.0 Mile,1630,4.94
3217 DUKE RD,Powhatan County,POWHATAN,37.59949839,-78.04420889,2019-06-04,23139,3.0 - 5.0 Mile,1534,4.78
3215 DUKE RD,Powhatan County,POWHATAN,37.60005501,-78.04481976,2019-06-04,23139,3.0 - 5.0 Mile,1528,4.76
3211 DUKE RD,Powhatan County,POWHATAN,37.59898378,-78.04523075,2019-06-04,23139,3.0 - 5.0 Mile,1498,4.71
3189 DUKE RD,Powhatan County,POWHATAN,37.59832445,-78.04830371,2019-06-04,23139,3.0 - 5.0 Mile,1412,4.54
3177 DUKE RD,Powhatan County,POWHATAN,37.59607445,-78.05064117,2019-06-04,23139,3.0 - 5.0 Mile,1285,4.36
3130 TRENHOLM RD STE A,Powhatan County,POWHATAN,37.59369841,-78.05930712,2019-06-04,23139,3.0 - 5.0 Mile,1025,3.86
3130 TRENHOLM RD STE B,Powhatan County,POWHATAN,37.59369535,-78.0594001,2019-06-04,23139,3.0 - 5.0 Mile,1023,3.85
3210 TRENHOLM RD,Powhatan County,POWHATAN,37.59836242,-78.05778182,2019-06-04,23139,3.0 - 5.0 Mile,1149,4.07
3308 TRENHOLM RD,Powhatan County,POWHATAN,37.60482852,-78.06220686,2019-06-04,23139,3.0 - 5.0 Mile,1166,4.09
3396 TRENHOLM RD,Powhatan County,POWHATAN,37.60864137,-78.0624077,2019-06-04,23139,3.0 - 5.0 Mile,1236,4.24
3470 TRENHOLM RD,Powhatan County,POWHATAN,37.61283434,-78.06053057,2019-06-04,23139,3.0 - 5.0 Mile,1381,4.50
3480 TRENHOLM RD,Powhatan County,POWHATAN,37.61345931,-78.06091432,2019-06-04,23139,3.0 - 5.0 Mile,1387,4.51
3600 TRENHOLM RD,Powhatan County,POWHATAN,37.61924724,-78.06086958,2019-06-04,23139,3.0 - 5.0 Mile,1535,4.78
3608 TRENHOLM RD,Powhatan County,POWHATAN,37.61994495,-78.05976901,2019-06-04,23139,3.0 - 5.0 Mile,1577,4.85
3616 TRENHOLM RD,Powhatan County,POWHATAN,37.62095706,-78.05867285,2019-06-04,23139,3.0 - 5.0 Mile,1632,4.95
3620 TRENHOLM RD,Powhatan County,POWHATAN,37.62167243,-78.0603246,2019-06-04,23139,3.0 - 5.0 Mile,1611,4.91
3617 TRENHOLM RD,Powhatan County,POWHATAN,37.62209962,-78.06368955,2019-06-04,23139,3.0 - 5.0 Mile,1549,4.81
3633 TRENHOLM RD,Powhatan County,POWHATAN,37.62383984,-78.06670306,2019-06-04,23139,3.0 - 5.0 Mile,1538,4.78
3585 TRENHOLM RD,Powhatan County,POWHATAN,37.61868621,-78.06283165,2019-06-04,23139,3.0 - 5.0 Mile,1484,4.67
3511 TRENHOLM RD,Powhatan County,POWHATAN,37.61518837,-78.0707844,2019-06-04,23139,3.0 - 5.0 Mile,1212,4.19
3493 TRENHOLM RD,Powhatan County,POWHATAN,37.61380348,-78.06428808,2019-06-04,23139,3.0 - 5.0 Mile,1298,4.38
3395 TRENHOLM RD,Powhatan County,POWHATAN,37.60856127,-78.06454623,2019-06-04,23139,3.0 - 5.0 Mile,1185,4.14
3315 TRENHOLM RD,Powhatan County,POWHATAN,37.60451587,-78.0636782,2019-06-04,23139,3.0 - 5.0 Mile,1106,4.01
3277 TRENHOLM RD,Powhatan County,POWHATAN,37.60268399,-78.06236144,2019-06-04,23139,3.0 - 5.0 Mile,1097,4.00
3269 TRENHOLM RD,Powhatan County,POWHATAN,37.60201478,-78.06211154,2019-06-04,23139,3.0 - 5.0 Mile,1091,3.99
3261 TRENHOLM RD,Powhatan County,POWHATAN,37.60066121,-78.0646274,2019-06-04,23139,3.0 - 5.0 Mile,1009,3.82
3231 TRENHOLM RD,Powhatan County,POWHATAN,37.59995142,-78.06118878,2019-06-04,23139,3.0 - 5.0 Mile,1073,3.96
3189 TRENHOLM RD,Powhatan County,POWHATAN,37.59752442,-78.06120779,2019-06-04,23139,3.0 - 5.0 Mile,1034,3.88
5900 DERWENT RD,Powhatan County,POWHATAN,37.59594183,-78.06417703,2019-06-04,23139,3.0 - 5.0 Mile,960,3.68
5912 DERWENT RD,Powhatan County,POWHATAN,37.59772886,-78.06663712,2019-06-04,23139,3.0 - 5.0 Mile,925,3.62
5940 DERWENT RD,Powhatan County,POWHATAN,37.59943791,-78.06796885,2019-06-04,23139,3.0 - 5.0 Mile,924,3.62
5948 DERWENT RD,Powhatan County,POWHATAN,37.59942465,-78.06867768,2019-06-04,23139,3.0 - 5.0 Mile,899,3.59
5952 DERWENT RD,Powhatan County,POWHATAN,37.59989443,-78.06814336,2019-06-04,23139,3.0 - 5.0 Mile,934,3.63
5956 DERWENT RD,Powhatan County,POWHATAN,37.600005,-78.06947728,2019-06-04,23139,3.0 - 5.0 Mile,891,3.57
5964 DERWENT RD,Powhatan County,POWHATAN,37.60170114,-78.06932876,2019-06-04,23139,3.0 - 5.0 Mile,944,3.65
5970 DERWENT RD,Powhatan County,POWHATAN,37.60285379,-78.07058625,2019-06-04,23139,3.0 - 5.0 Mile,939,3.64
5976 DERWENT RD,Powhatan County,POWHATAN,37.60375305,-78.07138998,2019-06-04,23139,3.0 - 5.0 Mile,942,3.64
5980 DERWENT RD,Powhatan County,POWHATAN,37.60498358,-78.07193279,2019-06-04,23139,3.0 - 5.0 Mile,953,3.67
5988 DERWENT RD,Powhatan County,POWHATAN,37.60533561,-78.07335806,2019-06-04,23139,3.0 - 5.0 Mile,927,3.63
6000 DERWENT RD,Powhatan County,POWHATAN,37.60589661,-78.07953472,2019-06-04,23139,3.0 - 5.0 Mile,826,3.40
5977 DERWENT RD,Powhatan County,POWHATAN,37.60262279,-78.07310731,2019-06-04,23139,3.0 - 5.0 Mile,870,3.52
5959 DERWENT RD,Powhatan County,POWHATAN,37.60016755,-78.07022824,2019-06-04,23139,3.0 - 5.0 Mile,880,3.55
3175 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59803399,-78.06909862,2019-06-04,23139,3.0 - 5.0 Mile,871,3.52
3165 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59617393,-78.06909895,2019-06-04,23139,3.0 - 5.0 Mile,847,3.45
3160 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59406193,-78.06851605,2019-06-04,23139,3.0 - 5.0 Mile,831,3.41
3170 ELWOOD FARMS LN,Powhatan County,POWHATAN,37.59354447,-78.06700477,2019-06-04,23139,3.0 - 5.0 Mile,853,3.47
5903 DERWENT RD,Powhatan County,POWHATAN,37.59507161,-78.06553936,2019-06-04,23139,3.0 - 5.0 Mile,898,3.59
3167 TRENHOLM RD,Powhatan County,POWHATAN,37.59531724,-78.06245649,2019-06-04,23139,3.0 - 5.0 Mile,979,3.75
3131 TRENHOLM RD,Powhatan County,POWHATAN,37.59045262,-78.0595001,2019-06-04,23139,3.0 - 5.0 Mile,990,3.76
3133 TRENHOLM RD,Powhatan County,POWHATAN,37.591411,-78.05918398,2019-06-04,23139,3.0 - 5.0 Mile,1003,3.80
3081 TRENHOLM RD,Powhatan County,POWHATAN,37.5909153,-78.05703973,2019-06-04,23139,3.0 - 5.0 Mile,1048,3.90
3065 TRENHOLM RD,Powhatan County,POWHATAN,37.5891152,-78.05607748,2019-06-04,23139,3.0 - 5.0 Mile,1053,3.91
3069 TRENHOLM RD,Powhatan County,POWHATAN,37.58979379,-78.05623232,2019-06-04,23139,3.0 - 5.0 Mile,1058,3.92
3015 TRENHOLM RD,Powhatan County,POWHATAN,37.58788043,-78.05642684,2019-06-04,23139,3.0 - 5.0 Mile,1028,3.87
3025 TRENHOLM RD,Powhatan County,POWHATAN,37.58894037,-78.05993958,2019-06-04,23139,3.0 - 5.0 Mile,964,3.70
3001 TRENHOLM RD,Powhatan County,POWHATAN,37.58710456,-78.0552752,2019-06-04,23139,3.0 - 5.0 Mile,1055,3.91
5800 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58653188,-78.05513629,2019-06-04,23139,3.0 - 5.0 Mile,1052,3.91
5806 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58658194,-78.05608847,2019-06-04,23139,3.0 - 5.0 Mile,1026,3.86
5810 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58617949,-78.05673224,2019-06-04,23139,3.0 - 5.0 Mile,1007,3.82
5836 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.587678,-78.05992842,2019-06-04,23139,3.0 - 5.0 Mile,959,3.68
5842 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58817032,-78.0608992,2019-06-04,23139,3.0 - 5.0 Mile,938,3.64
5845 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58634905,-78.06157641,2019-06-04,23139,3.0 - 5.0 Mile,886,3.56
5835 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58568811,-78.06174503,2019-06-04,23139,3.0 - 5.0 Mile,876,3.54
5827 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58608274,-78.06047701,2019-06-04,23139,3.0 - 5.0 Mile,918,3.62
2990 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.58692807,-78.05683687,2019-06-04,23139,3.0 - 5.0 Mile,1010,3.82
2996 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.5873224,-78.05709668,2019-06-04,23139,3.0 - 5.0 Mile,1008,3.82
2995 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.58748001,-78.05780726,2019-06-04,23139,3.0 - 5.0 Mile,998,3.78
2991 TRENHOLM WOODS CT,Powhatan County,POWHATAN,37.58648148,-78.05854711,2019-06-04,23139,3.0 - 5.0 Mile,969,3.73
2985 TRENHOLM WOODS LN,Powhatan County,POWHATAN,37.58535434,-78.0594245,2019-06-04,23139,3.0 - 5.0 Mile,948,3.66
2983 TRENHOLM WOODS LN,Powhatan County,POWHATAN,37.58479885,-78.05986515,2019-06-04,23139,3.0 - 5.0 Mile,926,3.62
5821 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58568637,-78.0589582,2019-06-04,23139,3.0 - 5.0 Mile,962,3.69
5809 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58502291,-78.05686443,2019-06-04,23139,3.0 - 5.0 Mile,999,3.79
5805 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58509367,-78.0555432,2019-06-04,23139,3.0 - 5.0 Mile,1027,3.86
5801 TRENHOLM WOODS DR,Powhatan County,POWHATAN,37.58540044,-78.05470257,2019-06-04,23139,3.0 - 5.0 Mile,1054,3.91
2973 TRENHOLM RD,Powhatan County,POWHATAN,37.58482475,-78.05406817,2019-06-04,23139,3.0 - 5.0 Mile,1063,3.93
2915 TRENHOLM RD,Powhatan County,POWHATAN,37.58010195,-78.05224719,2019-06-04,23139,3.0 - 5.0 Mile,1077,3.97
2911 TRENHOLM RD,Powhatan County,POWHATAN,37.5802066,-78.0515501,2019-06-04,23139,3.0 - 5.0 Mile,1100,4.01
2859 TRENHOLM RD,Powhatan County,POWHATAN,37.57714499,-78.04958827,2019-06-04,23139,3.0 - 5.0 Mile,1162,4.09
2775 TRENHOLM RD,Powhatan County,POWHATAN,37.57296183,-78.04767541,2019-06-04,23139,3.0 - 5.0 Mile,1202,4.17
2771 TRENHOLM RD,Powhatan County,POWHATAN,37.57227006,-78.04344126,2019-06-04,23139,3.0 - 5.0 Mile,1317,4.41
2745 TRENHOLM RD,Powhatan County,POWHATAN,37.57177589,-78.04173292,2019-06-04,23139,3.0 - 5.0 Mile,1382,4.50
2727 TRENHOLM RD,Powhatan County,POWHATAN,37.56966639,-78.04007101,2019-06-04,23139,3.0 - 5.0 Mile,1432,4.58
2709 TRENHOLM RD,Powhatan County,POWHATAN,37.56892149,-78.03943293,2019-06-04,23139,3.0 - 5.0 Mile,1444,4.61
5580 ANDERSON HWY,Powhatan County,POWHATAN,37.56583145,-78.0411906,2019-06-04,23139,3.0 - 5.0 Mile,1369,4.48
2600 RAVENSWOOD DR,Powhatan County,POWHATAN,37.56380844,-78.04594116,2019-06-04,23139,3.0 - 5.0 Mile,1219,4.21
2608 RAVENSWOOD DR,Powhatan County,POWHATAN,37.56561719,-78.04655618,2019-06-04,23139,3.0 - 5.0 Mile,1207,4.19
5740 ANDERSON HWY,Powhatan County,POWHATAN,37.56259606,-78.05346991,2019-06-04,23139,3.0 - 5.0 Mile,1000,3.79
5810 ANDERSON HWY,Powhatan County,POWHATAN,37.56004845,-78.05929985,2019-06-04,23139,3.0 - 5.0 Mile,850,3.46
5918 ANDERSON HWY,Powhatan County,POWHATAN,37.55629125,-78.06676779,2019-06-04,23139,3.0 - 5.0 Mile,704,3.05
6000 ANDERSON HWY,Powhatan County,POWHATAN,37.55535231,-78.07284473,2019-06-04,23139,2.0 - 3.0 Mile,615,2.72
6024 ANDERSON HWY,Powhatan County,POWHATAN,37.55310314,-78.08061487,2019-06-04,23139,2.0 - 3.0 Mile,508,2.30
6028 ANDERSON HWY,Powhatan County,POWHATAN,37.55241186,-78.08064118,2019-06-04,23139,2.0 - 3.0 Mile,509,2.31
6050 ANDERSON HWY,Powhatan County,POWHATAN,37.55230664,-78.08153321,2019-06-04,23139,2.0 - 3.0 Mile,494,2.26
6032 ANDERSON HWY,Powhatan County,POWHATAN,37.55201096,-78.08238395,2019-06-04,23139,2.0 - 3.0 Mile,481,2.22
6036 ANDERSON HWY,Powhatan County,POWHATAN,37.5516504,-78.08323936,2019-06-04,23139,2.0 - 3.0 Mile,467,2.18
6090 ANDERSON HWY,Powhatan County,POWHATAN,37.55130857,-78.08566362,2019-06-04,23139,2.0 - 3.0 Mile,434,2.05
6100 ANDERSON HWY,Powhatan County,POWHATAN,37.55110496,-78.08709457,2019-06-04,23139,1.0 - 2.0 Mile,415,1.98
2988 TRENHOLM WOODS LN,Powhatan County,POWHATAN,37.58546803,-78.05820452,2019-06-04,23139,3.0 - 5.0 Mile,968,3.72
5921 ANDERSON HWY,Powhatan County,POWHATAN,37.55500079,-78.06365433,2019-06-04,23139,3.0 - 5.0 Mile,764,3.22
5925 ANDERSON HWY,Powhatan County,POWHATAN,37.55081465,-78.06606646,2019-06-04,23139,3.0 - 5.0 Mile,725,3.12
5809 ANDERSON HWY,Powhatan County,POWHATAN,37.55563414,-78.05894247,2019-06-04,23139,3.0 - 5.0 Mile,855,3.48
5631 ANDERSON HWY,Powhatan County,POWHATAN,37.56223434,-78.04537709,2019-06-04,23139,3.0 - 5.0 Mile,1229,4.23
2625 OLD TAVERN RD,Powhatan County,POWHATAN,37.56513964,-78.03694239,2019-06-04,23139,3.0 - 5.0 Mile,1497,4.71
2529 OLD TAVERN RD,Powhatan County,POWHATAN,37.55912321,-78.03420242,2019-06-04,23139,3.0 - 5.0 Mile,1569,4.83
2481 OLD TAVERN RD,Powhatan County,POWHATAN,37.55618889,-78.03228688,2019-06-04,23139,3.0 - 5.0 Mile,1625,4.94
2421 OLD TAVERN RD,Powhatan County,POWHATAN,37.55417252,-78.03164738,2019-06-04,23139,3.0 - 5.0 Mile,1676,4.98
2377 OLD TAVERN RD,Powhatan County,POWHATAN,37.54996399,-78.03344979,2019-06-04,23139,3.0 - 5.0 Mile,1600,4.90
2371 OLD TAVERN RD,Powhatan County,POWHATAN,37.54911284,-78.03323024,2019-06-04,23139,3.0 - 5.0 Mile,1614,4.92
2323 OLD TAVERN RD,Powhatan County,POWHATAN,37.54796109,-78.03395684,2019-06-04,23139,3.0 - 5.0 Mile,1591,4.89
2291 OLD TAVERN RD,Powhatan County,POWHATAN,37.54524485,-78.03287206,2019-06-04,23139,3.0 - 5.0 Mile,1674,4.98
2259 OLD TAVERN RD,Powhatan County,POWHATAN,37.54405664,-78.03343025,2019-06-04,23139,3.0 - 5.0 Mile,1662,4.96
2090 STEM CREEK TRL,Powhatan County,POWHATAN,37.53663249,-78.05110688,2019-06-04,23139,3.0 - 5.0 Mile,1196,4.16
2100 STEM CREEK TRL,Powhatan County,POWHATAN,37.53752376,-78.05011246,2019-06-04,23139,3.0 - 5.0 Mile,1210,4.19
2115 STEM CREEK TRL,Powhatan County,POWHATAN,37.54092949,-78.05321239,2019-06-04,23139,3.0 - 5.0 Mile,1072,3.96
2128 BALLSVILLE RD,Powhatan County,POWHATAN,37.53795382,-78.08155312,2019-06-04,23139,2.0 - 3.0 Mile,584,2.60
2130 BALLSVILLE RD,Powhatan County,POWHATAN,37.53817045,-78.07793931,2019-06-04,23139,2.0 - 3.0 Mile,631,2.77
2145 BALLSVILLE RD,Powhatan County,POWHATAN,37.53689291,-78.08601376,2019-06-04,23139,2.0 - 3.0 Mile,542,2.42
2165 BALLSVILLE RD,Powhatan County,POWHATAN,37.53876256,-78.08569317,2019-06-04,23139,2.0 - 3.0 Mile,529,2.37
2211 BALLSVILLE RD,Powhatan County,POWHATAN,37.54221665,-78.08677127,2019-06-04,23139,2.0 - 3.0 Mile,476,2.21
2285 BALLSVILLE RD,Powhatan County,POWHATAN,37.54383202,-78.09201547,2019-06-04,23139,1.0 - 2.0 Mile,392,1.90
2290 BALLSVILLE RD,Powhatan County,POWHATAN,37.54580986,-78.08726133,2019-06-04,23139,2.0 - 3.0 Mile,439,2.08
2310 BALLSVILLE RD,Powhatan County,POWHATAN,37.54734188,-78.08881561,2019-06-04,23139,1.0 - 2.0 Mile,411,1.96
2305 BALLSVILLE RD,Powhatan County,POWHATAN,37.54686184,-78.09034767,2019-06-04,23139,1.0 - 2.0 Mile,390,1.89
